id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
1037_6_Brassimet_Leaves_PAXs_28_Pos_5294	C8H13N5O5PS2	[M + Na]+	Alkaloids	0.9827684760093689	Pseudoalkaloids	0.22472086548805237	Purine alkaloids	0.6083576679229736	Purines and purine derivatives	0.7261895537376404			Purines and purine derivatives	0.7261895537376404	Imidazopyrimidines	0.9065859317779541	Organoheterocyclic compounds	0.9999836683273315	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Imidazopyrimidines; Amines; Primary amines; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2329_6_Brassimet_Leaves_PAXs_51_Pos_3119	C11H10N2O	[M + H]+	Alkaloids	0.9994688630104065	Tryptophan alkaloids	0.9915805459022522	Carboline alkaloids	0.4699311852455139	Indoles	0.907439649105072			Indoles	0.907439649105072	Indoles and derivatives	0.990549623966217	Organoheterocyclic compounds	0.9989718198776245	Organic compounds; Organoheterocyclic compounds; Pyrroles; Imines; Alkyl aryl ethers; Anisoles; Indoles and derivatives; Ethers; Organonitrogen compounds; Organooxygen compounds; Nitriles; Ketimines; Phenol ethers; Benzenoids; Indoles; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Azacyclic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
827_6_Brassimet_Leaves_PAXs_23_Pos_4717	C10H10N2	[M + H]+	Alkaloids	0.9991087317466736	Nicotinic acid alkaloids	0.5597468614578247	Pyridine alkaloids	0.47111183404922485	Pyridines and derivatives	0.8692564368247986					Pyridines and derivatives	0.8692564368247986	Organoheterocyclic compounds	0.9994576573371887	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organonitrogen compounds; Amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
2628_6_Brassimet_Leaves_PAXs_9_Pos_3478	C16H32N3O6PS	[M + H]+	Alkaloids	0.37959349155426025	Small peptides	0.5939709544181824	Dipeptides	0.3342494070529938	Cysteine and derivatives	0.8689547777175903	Amino acids and derivatives	0.9823613166809082	Amino acids, peptides, and analogues	0.980222761631012	Carboxylic acids and derivatives	0.9909036755561829	Organic acids and derivatives	0.9999301433563232	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Thioethers; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Sulfenyl compounds; Alkyl phosphates; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2157_6_Brassimet_Leaves_PAXs_49_Pos_2804	C33H40O21	[M + H]+	Shikimates and Phenylpropanoids	0.985281765460968	Flavonoids	0.9989941716194153	Flavonols	0.9588386416435242	Flavonoid-3-O-glycosides	0.9736382365226746	Flavonoid O-glycosides	0.9788716435432434	Flavonoid glycosides	0.9864315390586853	Flavonoids	0.9758439064025879	Phenylpropanoids and polyketides	0.9991482496261597	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Carboxylic acid derivatives; Flavonoid glycosides; Monocarboxylic acids and derivatives; Carboxylic acid esters; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Fatty Acyls; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
459_6_Brassimet_Leaves_PAXs_17_Pos_4112	C20H27NO4	[M + H]+	Terpenoids	0.48772814869880676	Lysine alkaloids	0.5421068072319031	Piperidine alkaloids	0.2958080768585205	Isoindolones	0.529211699962616	Isoindolones	0.529211699962616	Isoindolines	0.5602425336837769	Isoindoles and derivatives	0.6255323886871338	Organoheterocyclic compounds	0.9964630007743835	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactams; Pyrrolidines; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Pyrrolidones; Monoterpenoids; Carboxylic acid imides; N-substituted carboxylic acid imides; Isoindoles and derivatives; Isoindolones; Carbonyl compounds; Isoindolines; Pyrrolidine-2-ones; Dicarboximides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
109_6_Brassimet_Leaves_PAXs_10_Pos_3588	C21H28N2O16	[M + H]+	Carbohydrates	0.5961905717849731	Tryptophan alkaloids	0.29679593443870544	Simple indole alkaloids	0.488449364900589	N-acylneuraminic acids	0.5004267692565918	Sugar acids and derivatives	0.6230723261833191	Carbohydrates and carbohydrate conjugates	0.9999648332595825	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alpha amino acids and derivatives; Pyrroles; Alcohols and polyols; Indoles and derivatives; Sugar acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Indole-3-acetic acid derivatives; Neuraminic acids and derivatives; Indolyl carboxylic acids and derivatives; Disaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Glycosylamines; O-glycosyl compounds; Substituted pyrroles; Polyols; Benzenoids; Indoles; N-acylneuraminic acids; Neuraminic acids; 1-pyranosylindoles; Nucleoside and nucleotide analogues; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; N-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2231_6_Brassimet_Leaves_PAXs_5_Neg_836	C15H32N6O11S2	[M - H]-	Amino acids and Peptides	0.704410970211029	Small peptides	0.5445544123649597	Tripeptides	0.6779567003250122	Oligopeptides	0.522921085357666	Peptides	0.8357827663421631	Amino acids, peptides, and analogues	0.9657973647117615	Carboxylic acids and derivatives	0.9815996289253235	Organic acids and derivatives	0.999956488609314	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Organic sulfuric acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Sulfenyl compounds; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
2552_6_Brassimet_Leaves_PAXs_7_Neg_1180	C15H24N4O12P2S	[M - H]-	Carbohydrates	0.7575187683105469	Nucleosides	0.6845937371253967	Purine nucleos(t)ides	0.5762268304824829	Purine ribonucleoside diphosphates	0.6178927421569824	Purine ribonucleoside diphosphates	0.6178927421569824	Purine ribonucleotides	0.8072461485862732	Purine nucleotides	0.6914212107658386	Nucleosides, nucleotides, and analogues	0.9917094111442566	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Organic sulfuric acids and derivatives; Phosphate esters; Azoles; Organic oxoanionic compounds; Sulfuric acid monoesters; Aminopyrimidines and derivatives; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Purine ribonucleotides; Purine ribonucleoside diphosphates; Secondary alcohols; Imidazopyrimidines; Organic pyrophosphates; Glycosyl compounds; Hydropyrimidines; Glycosylamines; Pentose phosphates; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Sulfuric acid esters; Alkyl sulfates; Alkyl phosphates; Monoalkyl phosphates; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1496_6_Brassimet_Leaves_PAXs_36_Pos_1572	C36H36N4O9	[M + H]+	Alkaloids	0.9094974398612976	Tryptophan alkaloids	0.7917405366897583	Carboline alkaloids	0.16575060784816742	Tetrapyrroles and derivatives	0.9693202376365662					Tetrapyrroles and derivatives	0.9693202376365662	Organoheterocyclic compounds	0.9965338706970215	Organic compounds; Organoheterocyclic compounds; Pyrroles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Tetrapyrroles and derivatives; Carbonyl compounds; Substituted pyrroles; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1940_6_Brassimet_Leaves_PAXs_44_Pos_2434	C14H30O6	[M + H3N + H]+	Fatty acids	0.9912557601928711	Glycerolipids	0.935029923915863	Monoacylglycerols	0.9505730867385864	Dialkyl ethers	0.9830341339111328	Dialkyl ethers	0.9830341339111328	Ethers	0.997101366519928	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
186_6_Brassimet_Leaves_PAXs_11_Pos_3685	C11H8N2O2	[M + H]+	Alkaloids	0.8448716402053833	Anthranilic acid alkaloids	0.4346313774585724	Quinoline alkaloids	0.35842299461364746	Methoxyphenols	0.872787356376648			Methoxyphenols	0.872787356376648	Phenols	0.867182195186615	Benzenoids	0.9991601705551147	Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organonitrogen compounds; Aniline and substituted anilines; Organooxygen compounds; Nitriles; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Methoxyanilines; Methoxybenzenes; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
1690_6_Brassimet_Leaves_PAXs_4_Neg_722	C36H36O18	[M - H]-	Shikimates and Phenylpropanoids	0.9815324544906616	Flavonoids	0.9833744764328003	Flavonols	0.998473584651947	Flavonoid-3-O-glycosides	0.9979045391082764	Flavonoid O-glycosides	0.9988147020339966	Flavonoid glycosides	0.9992759823799133	Flavonoids	0.9992332458496094	Phenylpropanoids and polyketides	0.9999871253967285	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Flavonoids; Coumaric acid esters; Cinnamic acids and derivatives; Pyranones and derivatives; Carboxylic acid derivatives; Flavonoid glycosides; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Disaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; Hydroxycinnamic acid esters; 1-benzopyrans; Cinnamic acid esters; Flavonoid-3-O-glycosides; Flavonoid-7-O-glycosides; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Vinylogous acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
728_6_Brassimet_Leaves_PAXs_21_Pos_1419	C18H31N7O9	[M + H]+	Carbohydrates	0.836718738079071	Polyols	0.26478031277656555	Amino cyclitols	0.2553761899471283	Aminocyclitol glycosides	0.8618896007537842	Aminosaccharides	0.8471114039421082	Carbohydrates and carbohydrate conjugates	0.9459531903266907	Organooxygen compounds	0.9999972581863403	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Imines; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aminoglycosides; Organooxygen compounds; Amino acids and derivatives; Guanidines; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Aminocyclitol glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Amines; Cyclitols and derivatives; Cyclohexanols; Tetrahydrofurans; Carboximidamides; Aminosaccharides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
942_6_Brassimet_Leaves_PAXs_26_Pos_5009	C23H35N5O7	[M + H]+	Alkaloids	0.48111027479171753	Ornithine alkaloids	0.32232749462127686	Polyamines	0.3847142159938812	Fatty Acyls	0.5822662115097046					Fatty Acyls	0.5822662115097046	Lipids and lipid-like molecules	0.7019975185394287	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
8_6_Brassimet_Leaves_PAXs_0_Neg_1273	C18H29N9O6S3	[M - H]-	Amino acids and Peptides	0.6356930732727051	Small peptides	0.7146380543708801	Tripeptides	0.6639026403427124	Oligopeptides	0.52740079164505	Peptides	0.8626985549926758	Amino acids, peptides, and analogues	0.9149209260940552	Carboxylic acids and derivatives	0.8810227513313293	Organic acids and derivatives	0.9899519085884094	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Thioethers; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Methionine and derivatives; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
1216_6_Brassimet_Leaves_PAXs_30_Pos_5838	C14H23N7O8	[M + H]+	Carbohydrates	0.8967047333717346	Nucleosides	0.34867167472839355	Purine nucleos(t)ides	0.17333446443080902	Glycosylamines	0.9439049363136292	Glycosyl compounds	0.8842053413391113	Carbohydrates and carbohydrate conjugates	0.9830584526062012	Organooxygen compounds	0.9999943971633911	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Imidazoles; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Monoalkylamines; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1960_6_Brassimet_Leaves_PAXs_45_Pos_1013	C24H36N10O18S2	[M + H]+	Amino acids and Peptides	0.9735615253448486	Small peptides	0.9831385612487793	Tripeptides	0.8490069508552551	Gamma-glutamyl peptides	0.8543435335159302	Peptides	0.9964795708656311	Amino acids, peptides, and analogues	0.991959273815155	Carboxylic acids and derivatives	0.9863444566726685	Organic acids and derivatives	0.9993354678153992	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Organic disulfides; Tetracarboxylic acids and derivatives; Gamma-glutamyl peptides; Sulfenyl compounds; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
1949_6_Brassimet_Leaves_PAXs_44_Pos_1125	C24H39N3O6	[M + K]+	Alkaloids	0.3541734516620636	Pseudoalkaloids	0.39674481749534607	Erythromycins	0.38451752066612244	Lipids and lipid-like molecules	0.5961423516273499							Lipids and lipid-like molecules	0.5961423516273499	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Carboximidamides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1085_6_Brassimet_Leaves_PAXs_29_Pos_5447	C27H27N3O9	[M + H]+	Alkaloids	0.7680190205574036	Tryptophan alkaloids	0.10547330230474472	Carbazole alkaloids	0.04133932292461395	Coumaric acids and derivatives	0.6540219187736511	Coumaric acids and derivatives	0.6540219187736511	Hydroxycinnamic acids and derivatives	0.9205046892166138	Cinnamic acids and derivatives	0.9511772394180298	Phenylpropanoids and polyketides	0.8743425011634827	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Indoles and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Indoles; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
1897_6_Brassimet_Leaves_PAXs_43_Pos_2394	C15H20O7	[M + H]+	Terpenoids	0.43903517723083496	Cyclic polyketides	0.07353697717189789	Macrolide lactones	0.12169328331947327	Oxanes	0.6515455842018127					Oxanes	0.6515455842018127	Organoheterocyclic compounds	0.9997144341468811	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Ethers; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
331_6_Brassimet_Leaves_PAXs_14_Pos_3918	C17H26N5O8PS2	[M + H]+	Carbohydrates	0.12405844777822495	Nucleosides	0.7178786993026733	Purine nucleos(t)ides	0.2866680920124054	Purine ribonucleoside monophosphates	0.8784250020980835	Purine ribonucleoside monophosphates	0.8784250020980835	Purine ribonucleotides	0.9434283375740051	Purine nucleotides	0.7611571550369263	Nucleosides, nucleotides, and analogues	0.957642138004303	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Organophosphorus compounds; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Organic oxoanionic compounds; Alkylthiols; Aminopyrimidines and derivatives; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Purine ribonucleotides; Purine ribonucleoside monophosphates; Secondary alcohols; Imidazopyrimidines; Organic pyrophosphates; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Pentose phosphates; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Thiols; Tetrahydrofurans; 6-aminopurines; Sulfenyl compounds; Alkyl phosphates; Monoalkyl phosphates; Dialkylthioethers; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2175_6_Brassimet_Leaves_PAXs_49_Pos_2883	C13H23N2O9P	[M + H]+	Carbohydrates	0.9975029826164246	Aminosugars and aminoglycosides	0.9189930558204651	Aminosugars	0.9359803795814514	Pyrimidine deoxyribonucleotides	0.614759087562561			Pyrimidine deoxyribonucleotides	0.614759087562561	Pyrimidine nucleotides	0.6748666763305664	Nucleosides, nucleotides, and analogues	0.8875636458396912	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Organic oxoanionic compounds; Ureas; Diazines; Pentoses; Pyrimidine nucleotides; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Organic pyrophosphates; Oxanes; Glycosyl compounds; Pyrimidine deoxyribonucleotides; Hydropyrimidines; Pentose phosphates; Polyols; 1,2-diols; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
175_6_Brassimet_Leaves_PAXs_11_Pos_367	C8H9N	[M + H]+	Alkaloids	0.8821758031845093	Tryptophan alkaloids	0.4811163544654846	Simple indole alkaloids	0.45337337255477905	Indoles and derivatives	0.7472151517868042					Indoles and derivatives	0.7472151517868042	Organoheterocyclic compounds	0.7140454053878784	Organic compounds; Organoheterocyclic compounds; Indoles and derivatives; Organonitrogen compounds; Benzenoids; Amines; Primary amines; Aralkylamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
1913_6_Brassimet_Leaves_PAXs_44_Pos_2408	C17H22N2O9	[M + H]+	Amino acids and Peptides	0.4596123695373535	Amino acid glycosides	0.7739348411560059	Cyanogenic glycosides	0.6960710287094116	Cyanogenic glycosides	0.7327571511268616	Glycosyl compounds	0.6387749314308167	Carbohydrates and carbohydrate conjugates	0.9851239323616028	Organooxygen compounds	0.9999969005584717	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Cyanogenic glycosides; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1519_6_Brassimet_Leaves_PAXs_37_Pos_1629	C11H11N3O6S	[M + H]+	Amino acids and Peptides	0.8192750215530396	Small peptides	0.1301077902317047	Pyrimidine nucleos(t)ides	0.22796736657619476	Benzenesulfonamides	0.6696661114692688			Benzenesulfonamides	0.6696661114692688	Benzene and substituted derivatives	0.9800452589988708	Benzenoids	0.9952636957168579	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Benzenesulfonamides; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Sulfonyls; Carboxylic acids; Organic oxoazanium compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Aminosulfonyl compounds; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities
