id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
1760_6_Brassimet_Leaves_PAXs_41_Pos_1090	C12H23N3O4S	[M + H]+	C12H23N3O4S	Amino acids and Peptides	0.5835354328155518	Small peptides	0.8993468880653381	Dipeptides	0.7630320191383362	Gamma-glutamyl peptides	0.5354790091514587	Peptides	0.6198388934135437	Amino acids, peptides, and analogues	0.9939839243888855	Carboxylic acids and derivatives	0.9901344180107117	Organic acids and derivatives	0.9982098340988159	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Secondary amines; Gamma-glutamyl peptides; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1148_6_Brassimet_Leaves_PAXs_3_Neg_1058	C12H19N5O13S2	[M - H]-	C12H19N5O13S2	Amino acids and Peptides	0.8659229874610901	Amino acid glycosides	0.9913175106048584	Glucosinolates	0.9937992691993713	Alkylglucosinolates	0.8114802241325378	Monosaccharides	0.9890230894088745	Carbohydrates and carbohydrate conjugates	0.9934110045433044	Organooxygen compounds	0.9998582601547241	Organic oxygen compounds	0.9999994039535522	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Glucosinolates; Organic sulfuric acids and derivatives; Thioacetals; Hexoses; Monosaccharides; Secondary alcohols; Oxanes; Glycosyl compounds; Monothioacetals; Thioglycosides; Polyols; Sulfenyl compounds; Alkylglucosinolates; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
330_6_Brassimet_Leaves_PAXs_14_Pos_3917	C16H29N5O5	[M + Na]+	C16H29N5O5	Carbohydrates	0.5879653096199036	Nucleosides	0.37046635150909424	Purine nucleos(t)ides	0.301163911819458	Alpha amino acids and derivatives	0.8440195322036743	Amino acids and derivatives	0.8711955547332764	Amino acids, peptides, and analogues	0.8670874238014221	Carboxylic acids and derivatives	0.8529439568519592	Organic acids and derivatives	0.9057957530021667	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Purines and purine derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Imidazopyrimidines; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
574_6_Brassimet_Leaves_PAXs_19_Pos_4272	C13H28N6O6S	[M + H]+	C13H28N6O6S	Amino acids and Peptides	0.3124403655529022	Small peptides	0.9102218151092529	Tripeptides	0.6338581442832947	Oligopeptides	0.5947146415710449	Peptides	0.902027428150177	Amino acids, peptides, and analogues	0.9970890879631042	Carboxylic acids and derivatives	0.9691808223724365	Organic acids and derivatives	0.9936402440071106	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Alpha amino acid amides; Alpha amino acids; Amines; Primary amines; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
1598_6_Brassimet_Leaves_PAXs_38_Pos_1879	C12H12O2	[M + H]+	C12H12O2	Terpenoids	0.6213371157646179	Naphthalenes	0.1350875347852707	Simple coumarins	0.10223573446273804	Benzenoids	0.986467182636261							Benzenoids	0.986467182636261	Organic compounds; Organooxygen compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2050_6_Brassimet_Leaves_PAXs_46_Pos_2552	C13H12N3O8	[M + H]+	C13H12N3O8	Alkaloids	0.9371656179428101	Nucleosides	0.3612644672393799	Pyridine alkaloids	0.3483574092388153	Nitroquinolines and derivatives	0.5018567442893982			Nitroquinolines and derivatives	0.5018567442893982	Quinolines and derivatives	0.05410095304250717	Organoheterocyclic compounds	0.9826439023017883	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrazines; Alkyl aryl ethers; Alcohols and polyols; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Organic nitro compounds; Nitroquinolines and derivatives; Carboxylic acids; Diazines; Organic oxoazanium compounds; Secondary alcohols; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities
448_6_Brassimet_Leaves_PAXs_17_Pos_4090	C13H21NO4S	[M + H]+	C13H21NO4S	Terpenoids	0.39942291378974915	Sesquiterpenoids	0.3830218017101288	Macrolide lactones	0.11300276964902878	Alpha amino acids and derivatives	0.5541356801986694	Amino acids and derivatives	0.6434950232505798	Amino acids, peptides, and analogues	0.6402785778045654	Carboxylic acids and derivatives	0.9958140254020691	Organic acids and derivatives	0.9985087513923645	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Dialkylthioethers; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1593_6_Brassimet_Leaves_PAXs_38_Pos_1862	C23H34O3	[M + Na]+	C23H34O3	Terpenoids	0.7745985388755798	Steroids	0.741365373134613	Pregnane steroids	0.7130443453788757	Oxosteroids	0.5091245770454407			Oxosteroids	0.5091245770454407	Steroids and steroid derivatives	0.7044942378997803	Lipids and lipid-like molecules	0.9558815360069275	Organic compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2494_6_Brassimet_Leaves_PAXs_6_Neg_948	C25H34N4O7	[M - H]-	C25H34N4O7	Amino acids and Peptides	0.6587598919868469	Small peptides	0.6237289309501648	Tripeptides	0.5282930135726929	Peptides	0.711277961730957	Peptides	0.711277961730957	Amino acids, peptides, and analogues	0.985221803188324	Carboxylic acids and derivatives	0.9910673499107361	Organic acids and derivatives	0.9994232654571533	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; N-arylamides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
410_6_Brassimet_Leaves_PAXs_16_Pos_4055	C22H33N3O10S	[M + H]+	C22H33N3O10S	Amino acids and Peptides	0.7914624214172363	Eicosanoids	0.9776207804679871	Prostaglandins	0.49442753195762634	Gamma-glutamyl peptides	0.978025496006012	Peptides	0.9999805688858032	Amino acids, peptides, and analogues	0.9999984502792358	Carboxylic acids and derivatives	0.9999942779541016	Organic acids and derivatives	0.9999988079071045	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Tricarboxylic acids and derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Gamma-glutamyl peptides; Sulfenyl compounds; Cyclic ketones; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
2309_6_Brassimet_Leaves_PAXs_51_Pos_3078	C18H27NO9	[M + H]+	C18H27NO9	Amino acids and Peptides	0.8670140504837036	Small peptides	0.33702635765075684	Dipeptides	0.20744028687477112	Hexoses	0.7055738568305969	Monosaccharides	0.9487937092781067	Carbohydrates and carbohydrate conjugates	0.9463323354721069	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Hydroxy fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2248_6_Brassimet_Leaves_PAXs_50_Pos_2967	C24H29NO12	[M + H]+	C24H29NO12	Alkaloids	0.9085291028022766	Tyrosine alkaloids	0.7647286057472229	Cyanogenic glycosides	0.8614596724510193	Amino acids and derivatives	0.5465998649597168	Amino acids and derivatives	0.5465998649597168	Amino acids, peptides, and analogues	0.540118932723999	Carboxylic acids and derivatives	0.9896669387817383	Organic acids and derivatives	0.9913540482521057	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Styrenes; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Nitriles; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Dialkylamines; Benzene and substituted derivatives; Polyols; Benzenoids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
671_6_Brassimet_Leaves_PAXs_20_Pos_434	C17H20O9	[M + H]+	C17H20O9	Shikimates and Phenylpropanoids	0.9923297762870789	Phenylpropanoids (C6-C3)	0.9961800575256348	Cinnamic acids and derivatives	0.9898814558982849	Coumaric acids and derivatives	0.993485152721405	Coumaric acids and derivatives	0.993485152721405	Hydroxycinnamic acids and derivatives	0.9973467588424683	Cinnamic acids and derivatives	0.9991501569747925	Phenylpropanoids and polyketides	0.9999053478240967	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities
295_6_Brassimet_Leaves_PAXs_14_Pos_1348	C15H22N2O11	[M + K]+	C15H22N2O11	Carbohydrates	0.4964115023612976	Aminosugars and aminoglycosides	0.07878534495830536	Aminosugars	0.06403415650129318	Alpha amino acids and derivatives	0.8883176445960999	Amino acids and derivatives	0.7854214310646057	Amino acids, peptides, and analogues	0.7774338722229004	Carboxylic acids and derivatives	0.9457085728645325	Organic acids and derivatives	0.9652441740036011	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Glycosylamines; O-glycosyl compounds; Polyols; Organic 1,3-dipolar compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1018_6_Brassimet_Leaves_PAXs_27_Pos_5247	C25H38O7	[M + Na]+	C25H38O7	Terpenoids	0.7078738212585449	Diterpenoids	0.4060434401035309	Open-chain polyketides	0.4909959137439728	Fatty acid esters	0.5830410122871399			Fatty acid esters	0.5830410122871399	Fatty Acyls	0.5798509120941162	Lipids and lipid-like molecules	0.7657225728034973	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1877_6_Brassimet_Leaves_PAXs_43_Pos_2374	C6H11NO3	[M + H]+	C6H11NO3	Alkaloids	0.5338098406791687	Fatty amides	0.5302363038063049	Dipeptides	0.24598200619220734	Amino acids and derivatives	0.5266600251197815	Amino acids and derivatives	0.5266600251197815	Amino acids, peptides, and analogues	0.5213214755058289	Carboxylic acids and derivatives	0.9992015957832336	Organic acids and derivatives	0.9998196959495544	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Tertiary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2216_6_Brassimet_Leaves_PAXs_5_Neg_777	C14H24O10	[M - H]-	C14H24O10	Terpenoids	0.5642912983894348	Monoterpenoids	0.5932565927505493	Iridoids monoterpenoids	0.5979856848716736	Saccharolipids	0.6834277510643005					Saccharolipids	0.6834277510643005	Lipids and lipid-like molecules	0.9679577946662903	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Polyols; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2042_6_Brassimet_Leaves_PAXs_46_Pos_2537	C14H22N4O9S	[M + Na]+	C14H22N4O9S	Amino acids and Peptides	0.9982271790504456	Small peptides	0.9986885190010071	Tripeptides	0.7192129492759705	Gamma-glutamyl peptides	0.9652968049049377	Peptides	0.9954589605331421	Amino acids, peptides, and analogues	0.9999302625656128	Carboxylic acids and derivatives	0.9998809099197388	Organic acids and derivatives	0.9999865293502808	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Gamma-glutamyl peptides; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Organic nitroso compounds; Oligopeptides; Chemical entities
1968_6_Brassimet_Leaves_PAXs_45_Pos_2458	C21H36O5	[M + H]+	C21H36O5	Polyketides	0.601274311542511	Linear polyketides	0.5200737714767456	Open-chain polyketides	0.8985758423805237	Hydroxy fatty acids	0.6083114147186279	Hydroxy fatty acids	0.6083114147186279	Fatty acids and conjugates	0.801801860332489	Fatty Acyls	0.7727162837982178	Lipids and lipid-like molecules	0.806134819984436	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1402_6_Brassimet_Leaves_PAXs_34_Pos_738	C16H18N2O4	[M + H]+	C16H18N2O4	Alkaloids	0.7680889368057251	Anthranilic acid alkaloids	0.22956891357898712	Benzodiazepine alkaloids	0.12933257222175598	Amino acids and derivatives	0.621353030204773	Amino acids and derivatives	0.621353030204773	Amino acids, peptides, and analogues	0.6284236311912537	Carboxylic acids and derivatives	0.9739389419555664	Organic acids and derivatives	0.9917532205581665	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzodiazepines; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; N-arylamides; Acetamides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1044_6_Brassimet_Leaves_PAXs_28_Pos_1479	C16H25N5O8	[M + K]+	C16H25N5O8	Amino acids and Peptides	0.9009029269218445	Small peptides	0.9788517951965332	Tripeptides	0.8170610666275024	Oligopeptides	0.762049674987793	Peptides	0.9858720898628235	Amino acids, peptides, and analogues	0.9993487000465393	Carboxylic acids and derivatives	0.99473637342453	Organic acids and derivatives	0.9990725517272949	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Amino acids; Aspartic acid and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
2442_6_Brassimet_Leaves_PAXs_53_Pos_3389	C16H24O5	[M + Na]+	C16H24O5	Polyketides	0.7504218816757202	Chromanes	0.5577960014343262	Macrolide lactones	0.4345840811729431	Medium-chain fatty acids	0.5399349331855774	Medium-chain fatty acids	0.5399349331855774	Fatty acids and conjugates	0.5589671730995178	Fatty Acyls	0.7674121856689453	Lipids and lipid-like molecules	0.8366174697875977	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Medium-chain fatty acids; Vinylogous esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
