id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
298_1_Brassimet_Roots_Neg-POS_PAXs_14_p1909	C18H14N2	[M + H]+	Alkaloids	0.9972635507583618	Tryptophan alkaloids	0.7403208613395691	Carboline alkaloids	0.6100016832351685	Quinolines and derivatives	0.5550082325935364					Quinolines and derivatives	0.5550082325935364	Organoheterocyclic compounds	0.9999099969863892	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Pyrroles; Indoles and derivatives; Organonitrogen compounds; Quinolines and derivatives; Benzenoids; Indoles; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
320_1_Brassimet_Roots_Neg-POS_PAXs_14_p2444	C16H28O5	[M + Na]+	Fatty acids	0.9042535424232483	Fatty Acids and Conjugates	0.4951378107070923	Dicarboxylic acids	0.7132622599601746	Fatty acid esters	0.7370795607566833			Fatty acid esters	0.7370795607566833	Fatty Acyls	0.9731268882751465	Lipids and lipid-like molecules	0.9530049562454224	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Cyclopentanols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
584_1_Brassimet_Roots_Neg-POS_PAXs_19_p680	C22H46O5	[M + H]+	Fatty acids	0.9380462169647217	Glycerolipids	0.9236409664154053	Monoacylglycerols	0.7147275805473328	Fatty acid esters	0.6876474618911743			Fatty acid esters	0.6876474618911743	Fatty Acyls	0.8874765634536743	Lipids and lipid-like molecules	0.9774464964866638	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
814_1_Brassimet_Roots_Neg-POS_PAXs_23_p1058	C32H21NO10	[M + H]+	Polyketides	0.5736435651779175	Polycyclic aromatic polyketides	0.4747954308986664	Anthraquinones and anthrones	0.060164857655763626	Naphthalenecarboxylic acids and derivatives	0.7912030220031738			Naphthalenecarboxylic acids and derivatives	0.7912030220031738	Naphthalenes	0.8962951898574829	Benzenoids	0.9977387189865112	Organic compounds; Organoheterocyclic compounds; Naphthalenes; Alcohols and polyols; Phenols; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Acetals; Secondary carboxylic acid amides; Carbonyl compounds; Naphthalenecarboxylic acids and derivatives; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
163_1_Brassimet_Roots_Neg-POS_PAXs_11_p1967	C10H16N6O6S	[M + Na]+	Carbohydrates	0.28126901388168335	Nucleosides	0.8309920430183411	Purine nucleos(t)ides	0.5151532888412476	Alpha amino acids	0.8474842309951782	Amino acids and derivatives	0.9760710000991821	Amino acids, peptides, and analogues	0.9727510213851929	Carboxylic acids and derivatives	0.9366871118545532	Organic acids and derivatives	0.9661623239517212	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Thia fatty acids; Monosaccharides; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Alpha amino acids; Amines; Primary amines; Sulfenyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
539_1_Brassimet_Roots_Neg-POS_PAXs_18_p1233	C19H42OP	[M + H]+	Fatty acids	0.9226788878440857	Fatty acyls	0.9761855006217957	Fatty alcohols	0.4777192175388336	Primary alcohols	0.5589675307273865	Primary alcohols	0.5589675307273865	Alcohols and polyols	0.5108078718185425	Organooxygen compounds	0.9334118962287903	Organic oxygen compounds	0.9999988079071045	Organic compounds; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Organophosphorus compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Chemical entities
1069_1_Brassimet_Roots_Neg-POS_PAXs_7_p393	C16H31N5O4	[M + H]+	Alkaloids	0.98995041847229	Ornithine alkaloids	0.3410727083683014	Polyamines	0.11631166934967041	Dialkylarylamines	0.5366689562797546	Tertiary amines	0.5668863654136658	Amines	0.8819200992584229	Organonitrogen compounds	0.999950647354126	Organic nitrogen compounds	0.9999991655349731	Organic compounds; Organoheterocyclic compounds; Triazines; Ethers; Organonitrogen compounds; Organooxygen compounds; Dialkyl ethers; Aminotriazines; Amines; Primary amines; Tertiary amines; Tertiary alkylarylamines; N-aliphatic s-triazines; Dialkylarylamines; 1,3,5-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
983_1_Brassimet_Roots_Neg-POS_PAXs_5_p1358	C16H19N5O7	[M + Na]+	Alkaloids	0.8629724979400635	Pseudoalkaloids	0.6596168875694275	Purine nucleos(t)ides	0.3656756281852722	Amino acids and derivatives	0.5551953911781311	Amino acids and derivatives	0.5551953911781311	Amino acids, peptides, and analogues	0.5467405319213867	Carboxylic acids and derivatives	0.17321282625198364	Organic acids and derivatives	0.9341261386871338	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Amino acids and derivatives; Azoles; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Substituted imidazoles; N-substituted imidazoles; Amines; Tertiary amines; Tertiary alkylarylamines; Vinylogous amides; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
118_1_Brassimet_Roots_Neg-POS_PAXs_10_p1043	C21H24N4O6	[M + H]+	Alkaloids	0.9386832118034363	Tryptophan alkaloids	0.7192290425300598	Aspidosperma type	0.2727746069431305	Amino acids and derivatives	0.9061520099639893	Amino acids and derivatives	0.9061520099639893	Amino acids, peptides, and analogues	0.8928414583206177	Carboxylic acids and derivatives	0.9020522832870483	Organic acids and derivatives	0.9218525886535645	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Piperazines; Indoles and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carbonyl compounds; Dialkylamines; Trialkylamines; Phenol ethers; Diazinanes; Benzenoids; Amines; Secondary amines; Tertiary amines; Tertiary alkylarylamines; Secondary alkylarylamines; N-alkylpiperazines; Aralkylamines; Dialkylarylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
879_1_Brassimet_Roots_Neg-POS_PAXs_3_n951	C26H38N2O8	[M - H]-	Fatty acids	0.44198134541511536	Eicosanoids	0.16877618432044983	Drimane sesquiterpenoids	0.15661807358264923	Amino acids and derivatives	0.5819772481918335	Amino acids and derivatives	0.5819772481918335	Amino acids, peptides, and analogues	0.5749508142471313	Carboxylic acids and derivatives	0.9166597127914429	Organic acids and derivatives	0.9879003763198853	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Polyols; Amines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
968_1_Brassimet_Roots_Neg-POS_PAXs_5_p1328	C13H22N4O8S	[M + Na]+	Amino acids and Peptides	0.6010035872459412	Small peptides	0.8589524626731873	Tripeptides	0.604534924030304	Gamma-glutamyl peptides	0.5682482719421387	Peptides	0.8860835433006287	Amino acids, peptides, and analogues	0.9175794124603271	Carboxylic acids and derivatives	0.9596880078315735	Organic acids and derivatives	0.9968170523643494	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Monosaccharides; Carbonyl compounds; Oxanes; Alpha amino acids; Amines; Primary amines; Gamma-glutamyl peptides; Sulfenyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
372_1_Brassimet_Roots_Neg-POS_PAXs_15_p611	C26H40N8O16S	[M + H]+	Alkaloids	0.5140482783317566	Nucleosides	0.2866055965423584	pteridine alkaloids	0.018249625340104103	Peptides	0.5630446672439575	Peptides	0.5630446672439575	Amino acids, peptides, and analogues	0.9865257740020752	Carboxylic acids and derivatives	0.9971362352371216	Organic acids and derivatives	0.9992208480834961	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Diazines; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Alpha amino acids; Amines; Primary amines; Tetrahydrofurans; Sulfenyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
344_1_Brassimet_Roots_Neg-POS_PAXs_14_p640	C21H27N5O7S2	[M + H]+	Alkaloids	0.9046961665153503	Tryptophan alkaloids	0.24309399724006653	Pyridine alkaloids	0.07712464034557343	Amino acids and derivatives	0.574256420135498	Amino acids and derivatives	0.574256420135498	Amino acids, peptides, and analogues	0.5666328072547913	Carboxylic acids and derivatives	0.6302580237388611	Organic acids and derivatives	0.9998676776885986	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Anisoles; Indoles and derivatives; Pyrrolidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Sulfonyls; Diazines; Organosulfonamides; Carbonyl compounds; Phenol ethers; Benzenoids; Amines; Indoles; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
682_1_Brassimet_Roots_Neg-POS_PAXs_20_p2595	C18H30O6P2S7	[M + H]+	Fatty acids	0.9381663799285889	Fatty esters	0.07874142378568649	Thia fatty acids	0.05578898265957832	Dicarboxylic acids and derivatives	0.7081807255744934			Dicarboxylic acids and derivatives	0.7081807255744934	Carboxylic acids and derivatives	0.9843783974647522	Organic acids and derivatives	0.9852744340896606	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
280_1_Brassimet_Roots_Neg-POS_PAXs_13_p2187	C18H29NO6	[M + Na]+	Amino acids and Peptides	0.6730786561965942	Small peptides	0.7858456373214722	Dipeptides	0.4482036828994751	N-acyl-L-alpha-amino acids	0.5165347456932068	Amino acids and derivatives	0.9866359829902649	Amino acids, peptides, and analogues	0.9862645268440247	Carboxylic acids and derivatives	0.9978240728378296	Organic acids and derivatives	0.9998641014099121	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Tertiary alcohols; Carbonyl compounds; N-acyl-alpha amino acids; Pyrrolidine carboxylic acids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
870_1_Brassimet_Roots_Neg-POS_PAXs_3_n649	C26H48NO7P	[M + CH2O2 - H]-	Fatty acids	0.9874845147132874	Glycerophospholipids	0.923167884349823	Glycerophosphocholines	0.8093916773796082	1-acyl-sn-glycero-3-phosphocholines	0.8557212352752686	Lysophosphatidylcholines	0.9215604066848755	Glycerophosphocholines	0.9246302247047424	Glycerophospholipids	0.9894891381263733	Lipids and lipid-like molecules	0.999313235282898	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
655_1_Brassimet_Roots_Neg-POS_PAXs_20_p740	C27H62N8O9	[M + H]+	Alkaloids	0.6237648129463196	Ornithine alkaloids	0.8448349833488464	Polyamines	0.4438205659389496	Acetals	0.5808817744255066	Acetals	0.5808817744255066	Ethers	0.9812924265861511	Organooxygen compounds	0.9999969005584717	Organic oxygen compounds	1.0	Organic compounds; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Dialkyl ethers; Acetals; Amines; Primary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1022_1_Brassimet_Roots_Neg-POS_PAXs_6_p529	C27H25NO10	[M + H]+	Shikimates and Phenylpropanoids	0.987709641456604	Phenylpropanoids (C6-C3)	0.6773110628128052	Neolignans	0.24047453701496124	Hydroxycinnamic acids and derivatives	0.9792860150337219			Hydroxycinnamic acids and derivatives	0.9792860150337219	Cinnamic acids and derivatives	0.9991766810417175	Phenylpropanoids and polyketides	0.9999724626541138	Organic compounds; Styrenes; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Hydroxycinnamic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cinnamic acid amides; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
412_1_Brassimet_Roots_Neg-POS_PAXs_16_p1943	C17H30N4O9S	[M + H]+	Amino acids and Peptides	0.7112360000610352	Small peptides	0.7684851288795471	Tripeptides	0.492445707321167	Oligopeptides	0.5892283320426941	Peptides	0.9852157831192017	Amino acids, peptides, and analogues	0.9906477332115173	Carboxylic acids and derivatives	0.9762865900993347	Organic acids and derivatives	0.9996864795684814	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Sulfenyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
1094_1_Brassimet_Roots_Neg-POS_PAXs_8_p1344	C17H18N2O5S2	[M + H]+	Amino acids and Peptides	0.6693869233131409	Small peptides	0.16906344890594482	Simple indole alkaloids	0.20020464062690735	Indoles and derivatives	0.666395366191864					Indoles and derivatives	0.666395366191864	Organoheterocyclic compounds	0.9312828183174133	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrroles; Indoles and derivatives; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Substituted pyrroles; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
434_1_Brassimet_Roots_Neg-POS_PAXs_16_p1585	C21H22O7	[M + H]+	Shikimates and Phenylpropanoids	0.9969894289970398	Flavonoids	0.38355112075805664	Chalcones	0.45688989758491516	Hydroxycinnamic acids and derivatives	0.5896499752998352			Hydroxycinnamic acids and derivatives	0.5896499752998352	Cinnamic acids and derivatives	0.7346436381340027	Phenylpropanoids and polyketides	0.8815521001815796	Organic compounds; Styrenes; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Alpha,beta-unsaturated carbonyl compounds; Aryl ketones; Alpha,beta-unsaturated ketones; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
690_1_Brassimet_Roots_Neg-POS_PAXs_20_p699	C33H67N11O7	[M + H]+	Amino acids and Peptides	0.9782920479774475	Oligopeptides	0.5151868462562561	Lipopeptides	0.2106674164533615	Oligopeptides	0.7489713430404663	Peptides	0.9799376130104065	Amino acids, peptides, and analogues	0.9993846416473389	Carboxylic acids and derivatives	0.999321460723877	Organic acids and derivatives	0.9994314312934875	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
647_1_Brassimet_Roots_Neg-POS_PAXs_20_p1506	C8H21N4O7PS	[M + Na]+	Carbohydrates	0.5968570113182068	Small peptides	0.5665287375450134	Pyrimidine nucleos(t)ides	0.08351684361696243	Alpha amino acids and derivatives	0.8600668907165527	Amino acids and derivatives	0.9363473653793335	Amino acids, peptides, and analogues	0.9345098733901978	Carboxylic acids and derivatives	0.5004147291183472	Organic acids and derivatives	0.9968507885932922	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic phosphoric acids and derivatives; Organic sulfuric acids and derivatives; Monoalkylamines; Carbonyl compounds; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
491_1_Brassimet_Roots_Neg-POS_PAXs_17_p2772	C28H35N3O9	[M + H]+	Alkaloids	0.9037638902664185	Tryptophan alkaloids	0.8159247636795044	Aspidosperma type	0.5031077861785889	Amino acids and derivatives	0.7690126895904541	Amino acids and derivatives	0.7690126895904541	Amino acids, peptides, and analogues	0.7741115093231201	Carboxylic acids and derivatives	0.9992689490318298	Organic acids and derivatives	0.9992857575416565	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Piperidines; Indoles and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
960_1_Brassimet_Roots_Neg-POS_PAXs_5_p455	C11H10N4O2	[M + Na]+	Alkaloids	0.961187481880188	Histidine alkaloids	0.519644558429718	Imidazole alkaloids	0.517433762550354	Phenols	0.5133175253868103					Phenols	0.5133175253868103	Benzenoids	0.9815654754638672	Organic compounds; Organoheterocyclic compounds; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
929_1_Brassimet_Roots_Neg-POS_PAXs_4_n159	C10H8N4O8S6	[M - H]-	Amino acids and Peptides	0.882883608341217	Small peptides	0.8823702335357666	Aminoacids	0.6767465472221375	Alpha amino acids and derivatives	0.5555016398429871	Amino acids and derivatives	0.5306252837181091	Amino acids, peptides, and analogues	0.536308228969574	Carboxylic acids and derivatives	0.8562783598899841	Organic acids and derivatives	0.9998363256454468	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Thiazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Sulfonyls; Carboxylic acids; Carbonyl compounds; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
328_1_Brassimet_Roots_Neg-POS_PAXs_14_p861	C18H17N5O3S	[M + Na]+	Alkaloids	0.9907243847846985	Pseudoalkaloids	0.4626590311527252	Pyridine alkaloids	0.3515918552875519	Benzoic acid esters	0.7388988733291626	Benzoic acid esters	0.7388988733291626	Benzoic acids and derivatives	0.5794976353645325	Benzene and substituted derivatives	0.9121448993682861	Benzenoids	0.9951797723770142	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Benzoic acids and derivatives; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Thioethers; Carboxylic acid esters; Diazines; Benzoic acid esters; Imidazopyrimidines; Benzene and substituted derivatives; Benzenoids; Sulfenyl compounds; 6-thiopurines; Alkylarylthioethers; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities
