id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
960_1_Brassimet_Roots_Neg-POS_PAXs_5_p455	C10H10N3O5	[M + H]+	C10H10N3O5	Alkaloids	0.9231218099594116	Small peptides	0.2905533015727997	Aminoacids	0.41632577776908875	Nitrobenzenes	0.8673263788223267			Nitrobenzenes	0.8673263788223267	Benzene and substituted derivatives	0.8493821620941162	Benzenoids	0.9810476899147034	Organic compounds; Nitrobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Benzene and substituted derivatives; Benzenoids; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
929_1_Brassimet_Roots_Neg-POS_PAXs_4_n159	C11H9N2O9PS5	[M - H]-	C11H9N2O9PS5	Amino acids and Peptides	0.5733314752578735	Small peptides	0.6054452061653137	Aminoacids	0.4177950620651245	Carboxylic acids and derivatives	0.6362550854682922					Carboxylic acids and derivatives	0.6362550854682922	Organic acids and derivatives	0.998988926410675	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organothiophosphorus compounds; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
328_1_Brassimet_Roots_Neg-POS_PAXs_14_p861	C14H19N3O9S	[M + H]+	C14H19N3O9S	Amino acids and Peptides	0.416779100894928	Anthranilic acid alkaloids	0.08055784553289413	Glucosinolates	0.12142232805490494	Anisoles	0.5392196774482727			Anisoles	0.5392196774482727	Phenol ethers	0.821092426776886	Benzenoids	0.993266224861145	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic sulfuric acids and derivatives; Sulfonyls; Monosaccharides; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Primary amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
799_1_Brassimet_Roots_Neg-POS_PAXs_23_p1293	C15H15NO2	[M + H]+	C15H15NO2	Shikimates and Phenylpropanoids	0.9136900305747986	Flavonoids	0.444083034992218	Chalcones	0.41517961025238037	1-hydroxy-2-unsubstituted benzenoids	0.7238200306892395			1-hydroxy-2-unsubstituted benzenoids	0.7238200306892395	Phenols	0.8215757608413696	Benzenoids	0.9992382526397705	Organic compounds; Phenols; Organonitrogen compounds; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
978_1_Brassimet_Roots_Neg-POS_PAXs_5_p1453	C19H22N4O7	[M + K]+	C19H22N4O7	Alkaloids	0.9900408387184143	Pseudoalkaloids	0.9058940410614014	pteridine alkaloids	0.970035970211029	Flavins	0.9883197546005249	Flavins	0.9883197546005249	Alloxazines and isoalloxazines	0.9998370409011841	Pteridines and derivatives	0.9999994039535522	Organoheterocyclic compounds	0.9964070916175842	Organic compounds; Organoheterocyclic compounds; Pyrazines; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Alcohols and polyols; Lactams; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Pyrimidones; Organooxygen compounds; Alloxazines and isoalloxazines; Quinoxalines; Flavins; Diazines; Secondary alcohols; Polyols; Benzenoids; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Diazanaphthalenes; Benzodiazines; Chemical entities
363_1_Brassimet_Roots_Neg-POS_PAXs_15_p1722	C17H19NO7S	[M + H]+	C17H19NO7S	Alkaloids	0.7767602205276489	Amino acid glycosides	0.9886258244514465	Glucosinolates	0.99972003698349	Hexoses	0.5932024121284485	Monosaccharides	0.9961839318275452	Carbohydrates and carbohydrate conjugates	0.9958975315093994	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Pyrroles; Alcohols and polyols; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Thioacetals; Thioethers; Hexoses; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Monothioacetals; Thioglycosides; Substituted pyrroles; Polyols; Benzenoids; Indoles; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
675_1_Brassimet_Roots_Neg-POS_PAXs_20_p151	C16H22O4	[M + H]+	C16H22O4	Shikimates and Phenylpropanoids	0.9898227453231812	Phenolic acids (C6-C1)	0.9846840500831604	Simple phenolic acids	0.970384955406189	Benzoic acid esters	0.9784203171730042	Benzoic acid esters	0.9784203171730042	Benzoic acids and derivatives	0.9902529716491699	Benzene and substituted derivatives	0.9842296242713928	Benzenoids	0.9943437576293945	Organic compounds; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
982_1_Brassimet_Roots_Neg-POS_PAXs_5_p410	C7H9N5O	[M + H]+	C7H9N5O	Alkaloids	0.9980169534683228	Pseudoalkaloids	0.808996319770813	Purine alkaloids	0.8107999563217163	6-oxopurines	0.9969570636749268	Purinones	0.9999597072601318	Purines and purine derivatives	0.9990174770355225	Imidazopyrimidines	0.999963641166687	Organoheterocyclic compounds	0.9999991655349731	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Azoles; Purinones; Aminopyrimidines and derivatives; Diazines; 6-oxopurines; Imidazopyrimidines; Amines; Tertiary amines; Tertiary alkylarylamines; Vinylogous amides; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
784_1_Brassimet_Roots_Neg-POS_PAXs_22_p1181	C18H32O12S3	[M + H]+	C18H32O12S3	Polyketides	0.09320292621850967	Glycerolipids	0.1587189882993698	Acidic glycosphingolipids	0.06337589770555496	Thioglycosides	0.6170321702957153	Glycosyl compounds	0.786048173904419	Carbohydrates and carbohydrate conjugates	0.977415144443512	Organooxygen compounds	0.999853253364563	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Organic sulfuric acids and derivatives; Sulfuric acid monoesters; Alkylthiols; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; Thioglycosides; O-glycosyl compounds; Thiols; Sulfuric acid esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
638_1_Brassimet_Roots_Neg-POS_PAXs_2_n141	C7H9N8O5PS2	[M - H]-	C7H9N8O5PS2	Alkaloids	0.5533381700515747	Pseudoalkaloids	0.551803469657898	pteridine alkaloids	0.5331750512123108	Organic phosphoric acids and derivatives	0.5033393502235413					Organic phosphoric acids and derivatives	0.5033393502235413	Organic acids and derivatives	0.9879481196403503	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Azoles; Sulfenyl compounds; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
855_1_Brassimet_Roots_Neg-POS_PAXs_3_n974	C22H29N3O18S	[M - H]-	C22H29N3O18S	Carbohydrates	0.5001494884490967	Aminosugars and aminoglycosides	0.49792978167533875	Aminosugars	0.44069498777389526	Disaccharides	0.523159921169281	Disaccharides	0.523159921169281	Carbohydrates and carbohydrate conjugates	0.998540997505188	Organooxygen compounds	0.9999667406082153	Organic oxygen compounds	0.9999881982803345	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Organic sulfuric acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Sulfuric acid monoesters; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Benzenoids; Sulfuric acid esters; Alkyl sulfates; Acetamides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
641_1_Brassimet_Roots_Neg-POS_PAXs_2_n324	C16H17NO7	[M - H]-	C16H17NO7	Alkaloids	0.6041753888130188	Tryptophan alkaloids	0.5468425154685974	Simple oxindole alkaloids	0.6244593262672424	Indolines	0.7108870148658752			Indolines	0.7108870148658752	Indoles and derivatives	0.5894612669944763	Organoheterocyclic compounds	0.700621485710144	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Indolines; Carboxylic acids; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Methyl esters; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
782_1_Brassimet_Roots_Neg-POS_PAXs_22_p973	C16H18O11	[M + H]+	C16H18O11	Shikimates and Phenylpropanoids	0.9996806383132935	Coumarins	0.9999786615371704	Simple coumarins	0.997840166091919	Coumarin glycosides	0.9963730573654175			Coumarin glycosides	0.9963730573654175	Coumarins and derivatives	0.999891996383667	Phenylpropanoids and polyketides	0.9998997449874878	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lactones; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Coumarins and derivatives; Ethers; Phenylpropanoids and polyketides; Primary alcohols; Organooxygen compounds; Pyranones and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Coumarin glycosides; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Phenol ethers; Benzenoids; Hydroxycoumarins; 7-hydroxycoumarins; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Chemical entities
194_1_Brassimet_Roots_Neg-POS_PAXs_11_p1712	C25H28N8O12	[M + H]+	C25H28N8O12	Amino acids and Peptides	0.5144590139389038	Pseudoalkaloids	0.3139595091342926	pteridine alkaloids	0.22176262736320496	N-acyl-alpha amino acids	0.5627567768096924	Amino acids and derivatives	0.9993079900741577	Amino acids, peptides, and analogues	0.9995474219322205	Carboxylic acids and derivatives	0.9999432563781738	Organic acids and derivatives	0.9999945163726807	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Pterins and derivatives; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Benzamides; Hippuric acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Hydroxamic acids; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Hippuric acids; Diazines; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; N-acyl-alpha amino acids; Benzenoids; Amines; Secondary amines; Secondary alkylarylamines; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1044_1_Brassimet_Roots_Neg-POS_PAXs_7_p262	C18H38O10	[M + H3N + H]+	C18H41NO10	Fatty acids	0.9976767897605896	Glycerolipids	0.9778996706008911	Monoacylglycerols	0.9695942997932434	Polyethylene glycols	0.9998630285263062	Dialkyl ethers	0.9999822378158569	Ethers	0.9999934434890747	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
918_1_Brassimet_Roots_Neg-POS_PAXs_4_n233	C16H16N4O9S	[M - H]-	C16H16N4O9S	Amino acids and Peptides	0.5965477228164673	Amino acid glycosides	0.8522015810012817	Glucosinolates	0.7883481979370117	Hexoses	0.8027939796447754	Monosaccharides	0.9907140731811523	Carbohydrates and carbohydrate conjugates	0.9908044338226318	Organooxygen compounds	0.9998620748519897	Organic oxygen compounds	0.9999998807907104	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrroles; Alcohols and polyols; Indoles and derivatives; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Organic sulfuric acids and derivatives; Sulfuric acid monoesters; Hexoses; Monosaccharides; Secondary alcohols; Oxanes; Glycosyl compounds; Thioglycosides; Substituted pyrroles; Polyols; Benzenoids; Indoles; Sulfenyl compounds; Sulfuric acid esters; Alkyl sulfates; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1102_1_Brassimet_Roots_Neg-POS_PAXs_8_p613	C10H21NO2	[M + H]+	C10H21NO2	Fatty acids	0.6333052515983582	Fatty amides	0.29797598719596863	Pyrrolidine alkaloids	0.30003437399864197	Amino acids and derivatives	0.5509818196296692	Amino acids and derivatives	0.5509818196296692	Amino acids, peptides, and analogues	0.5546533465385437	Carboxylic acids and derivatives	0.9314900040626526	Organic acids and derivatives	0.9507211446762085	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
95_1_Brassimet_Roots_Neg-POS_PAXs_1_n1058	C17H27N9O15S2	[M - H]-	C17H27N9O15S2	Amino acids and Peptides	0.6235880851745605	Small peptides	0.5840902924537659	Tripeptides	0.6531254649162292	Gamma-glutamyl peptides	0.7309391498565674	Peptides	0.9173364639282227	Amino acids, peptides, and analogues	0.9429417848587036	Carboxylic acids and derivatives	0.8490784168243408	Organic acids and derivatives	0.9762445688247681	Organic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Alkylthiols; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Thiols; Gamma-glutamyl peptides; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
51_1_Brassimet_Roots_Neg-POS_PAXs_1_n157	C14H14N4O5S	[M - H]-	C14H14N4O5S	Alkaloids	0.5888710021972656	Pseudoalkaloids	0.14895445108413696	Tricyclic guanidine alkaloids	0.1937350630760193	Benzene and substituted derivatives	0.6150562167167664					Benzene and substituted derivatives	0.6150562167167664	Benzenoids	0.9349073767662048	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic sulfuric acids and derivatives; Sulfuric acid monoesters; Benzene and substituted derivatives; Benzenoids; Sulfuric acid esters; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
283_1_Brassimet_Roots_Neg-POS_PAXs_13_p667	C11H12N2O3	[M + H]+	C11H12N2O3	Amino acids and Peptides	0.9994934797286987	Small peptides	0.9996397495269775	Aminoacids	0.9979573488235474	Alpha amino acids	0.9992246627807617	Amino acids and derivatives	0.9999971389770508	Amino acids, peptides, and analogues	0.9999971389770508	Carboxylic acids and derivatives	0.9999986886978149	Organic acids and derivatives	1.0	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Tryptamines and derivatives; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Indolyl carboxylic acids and derivatives; Serotonins; Carbonyl compounds; Substituted pyrroles; Alpha amino acids; Benzenoids; Amines; Primary amines; Indoles; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
129_1_Brassimet_Roots_Neg-POS_PAXs_10_p537	C10H16N8O8S	[M + H]+	C10H16N8O8S	Carbohydrates	0.7340571284294128	Nucleosides	0.894010603427887	Purine nucleos(t)ides	0.6009964346885681	Alpha amino acids and derivatives	0.9589257836341858	Amino acids and derivatives	0.9440643191337585	Amino acids, peptides, and analogues	0.9397711753845215	Carboxylic acids and derivatives	0.8023116588592529	Organic acids and derivatives	0.995159924030304	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Triazines; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acids; Pentoses; Monosaccharides; Secondary alcohols; Aminotriazines; Carbonyl compounds; Polyols; Amines; Primary amines; 1,2-diols; Tetrahydrofurans; Sulfenyl compounds; Organic oxides; 1,3,5-triazines; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
845_1_Brassimet_Roots_Neg-POS_PAXs_3_n990	C21H29N5O13S2	[M - H]-	C21H29N5O13S2	Amino acids and Peptides	0.7927843332290649	Amino acid glycosides	0.8707690834999084	Glucosinolates	0.759928286075592	Alkylglucosinolates	0.5074024796485901	Monosaccharides	0.9724175930023193	Carbohydrates and carbohydrate conjugates	0.9905546307563782	Organooxygen compounds	0.999606192111969	Organic oxygen compounds	0.9999979734420776	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Glucosinolates; Organic sulfuric acids and derivatives; Sulfuric acid monoesters; Thioacetals; Hexoses; Monosaccharides; Secondary alcohols; Oxanes; Glycosyl compounds; Monothioacetals; Thioglycosides; Benzene and substituted derivatives; Polyols; Benzenoids; Sulfenyl compounds; Sulfuric acid esters; Alkylglucosinolates; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
273_1_Brassimet_Roots_Neg-POS_PAXs_13_p1027	C23H31NO12S2	[M + H]+	C23H31NO12S2	Amino acids and Peptides	0.9465807676315308	Amino acid glycosides	0.997765064239502	Glucosinolates	0.9999079704284668	Alkylglucosinolates	0.8015040755271912	Monosaccharides	0.421613484621048	Carbohydrates and carbohydrate conjugates	0.9990473389625549	Organooxygen compounds	0.9999961853027344	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Pyrroles; Alcohols and polyols; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Glucosinolates; Organic sulfuric acids and derivatives; Thioacetals; Indole-3-acetic acid derivatives; Indolyl carboxylic acids and derivatives; Disaccharides; Secondary alcohols; Oxanes; Glycosyl compounds; Monothioacetals; Thioglycosides; Substituted pyrroles; Polyols; Benzenoids; Indoles; Sulfenyl compounds; Alkylglucosinolates; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; N-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1149_1_Brassimet_Roots_Neg-POS_PAXs_9_p2010	C16H28N3O12PS	[M + H]+	C16H28N3O12PS	Fatty acids	0.3661167621612549	Fatty esters	0.3548973500728607	Dipeptides	0.1514134556055069	Alpha amino acids	0.9112492799758911	Amino acids and derivatives	0.6181991100311279	Amino acids, peptides, and analogues	0.6226068139076233	Carboxylic acids and derivatives	0.9876317381858826	Organic acids and derivatives	0.999967098236084	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Hydroxy fatty acids; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Organic oxoanionic compounds; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Pentoses; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Secondary carboxylic acid amides; Organic pyrophosphates; Carbonyl compounds; Pentose phosphates; Alpha amino acids; Tetrahydrofurans; Sulfenyl compounds; Alkyl phosphates; Monoalkyl phosphates; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
659_1_Brassimet_Roots_Neg-POS_PAXs_20_p745	C32H73N7O9	[M + H]+	C32H73N7O9	Fatty acids	0.5069374442100525	Oligopeptides	0.1797659695148468	Linear peptides	0.6054266691207886	N-acyl-alpha amino acids and derivatives	0.7933170199394226	Amino acids and derivatives	0.9918467998504639	Amino acids, peptides, and analogues	0.9964268803596497	Carboxylic acids and derivatives	0.9996460676193237	Organic acids and derivatives	0.9998264908790588	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
681_1_Brassimet_Roots_Neg-POS_PAXs_20_p507	C34H72N2O12	[M + H]+	C34H72N2O12	Fatty acids	0.790509819984436	Sphingolipids	0.9022238850593567	Neutral glycosphingolipids	0.08327825367450714	O-glycosyl compounds	0.5144200921058655	Glycosyl compounds	0.6844740509986877	Carbohydrates and carbohydrate conjugates	0.9644275307655334	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
717_1_Brassimet_Roots_Neg-POS_PAXs_21_p2213	C22H24N6O8	[M + H]+	C22H24N6O8	Amino acids and Peptides	0.15068498253822327	Small peptides	0.22928713262081146	Dipeptides	0.28554588556289673	Phenylalanine and derivatives	0.7373207211494446	Amino acids and derivatives	0.9929295182228088	Amino acids, peptides, and analogues	0.9929561614990234	Carboxylic acids and derivatives	0.999177873134613	Organic acids and derivatives	0.9999852180480957	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Pyrroles; Alcohols and polyols; Phenols; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Diazines; Hydroxycinnamic acids and derivatives; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Substituted pyrroles; Benzene and substituted derivatives; N-acyl-alpha amino acids; Benzenoids; Amines; 1,2-diols; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
